Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2016-06-04 01:00:00.000 +0200,Mostly Cloudy,rain,14.96111111,14.96111111,0.96,3.0268,263,16.1,0,1009.65,Mostly cloudy throughout the day.
2016-06-04 02:00:00.000 +0200,Mostly Cloudy,rain,15.66666667,15.66666667,0.95,2.1413,311,15.1823,0,1009.5,Mostly cloudy throughout the day.
2016-06-04 03:00:00.000 +0200,Mostly Cloudy,rain,15.45,15.45,1,6.1502,350,15.8263,0,1009.46,Mostly cloudy throughout the day.
2016-06-04 04:00:00.000 +0200,Mostly Cloudy,rain,15.42777778,15.42777778,0.96,3.0912,307,15.8263,0,1009.36,Mostly cloudy throughout the day.
2016-06-04 05:00:00.000 +0200,Mostly Cloudy,rain,15.02222222,15.02222222,0.99,5.7799,296,9.982,0,1009.51,Mostly cloudy throughout the day.
2016-06-04 06:00:00.000 +0200,Mostly Cloudy,rain,15.98333333,15.98333333,1,3.1234,333,7.2128,0,1009.75,Mostly cloudy throughout the day.
2016-06-04 07:00:00.000 +0200,Mostly Cloudy,rain,17.09444444,17.09444444,1,4.8461,333,10.2557,0,1010.04,Mostly cloudy throughout the day.
2016-06-04 08:00:00.000 +0200,Mostly Cloudy,rain,18.70555556,18.70555556,0.9,2.737,356,9.982,0,1010.11,Mostly cloudy throughout the day.
2016-06-04 09:00:00.000 +0200,Mostly Cloudy,rain,19.00555556,19.00555556,0.89,4.6207,344,9.982,0,1010.43,Mostly cloudy throughout the day.
2016-06-04 10:00:00.000 +0200,Mostly Cloudy,rain,21.13333333,21.13333333,0.78,4.83,353,9.982,0,1010.35,Mostly cloudy throughout the day.
2016-06-04 11:00:00.000 +0200,Mostly Cloudy,rain,21.04444444,21.04444444,0.79,10.0947,276,10.3523,0,1010.83,Mostly cloudy throughout the day.
2016-06-04 12:00:00.000 +0200,Mostly Cloudy,rain,22.77777778,22.77777778,0.7,8.8872,314,9.982,0,1010.83,Mostly cloudy throughout the day.
2016-06-04 13:00:00.000 +0200,Mostly Cloudy,rain,22.29444444,22.29444444,0.72,3.4776,329,9.982,0,1010.44,Mostly cloudy throughout the day.
2016-06-04 14:00:00.000 +0200,Mostly Cloudy,rain,20.53333333,20.53333333,0.79,7.1162,226,9.982,0,1010.45,Mostly cloudy throughout the day.
2016-06-04 15:00:00.000 +0200,Mostly Cloudy,rain,22.47222222,22.47222222,0.71,13.363,261,9.982,0,1010.12,Mostly cloudy throughout the day.
2016-06-04 16:00:00.000 +0200,Mostly Cloudy,rain,24.67222222,24.67222222,0.63,11.4954,281,9.982,0,1009.8,Mostly cloudy throughout the day.
2016-06-04 17:00:00.000 +0200,Mostly Cloudy,rain,20.08333333,20.08333333,0.82,14.007,274,4.3309,0,1010.02,Mostly cloudy throughout the day.
2016-06-04 18:00:00.000 +0200,Mostly Cloudy,rain,17.82777778,17.82777778,0.96,10.4167,19,9.0643,0,1010.8,Mostly cloudy throughout the day.
2016-06-04 19:00:00.000 +0200,Mostly Cloudy,rain,17.89444444,17.89444444,0.99,0.5152,310,10.2557,0,1010.23,Mostly cloudy throughout the day.
2016-06-04 20:00:00.000 +0200,Mostly Cloudy,rain,17.88333333,17.88333333,0.96,4.2826,296,10.5777,0,1010.17,Mostly cloudy throughout the day.
2016-06-04 21:00:00.000 +0200,Mostly Cloudy,rain,17.22222222,17.22222222,0.88,11.0446,271,10.2557,0,1011.01,Mostly cloudy throughout the day.
2016-06-04 22:00:00.000 +0200,Mostly Cloudy,rain,16.21111111,16.21111111,0.93,11.109,271,16.1,0,1011.81,Mostly cloudy throughout the day.
2016-06-04 23:00:00.000 +0200,Mostly Cloudy,rain,16.17777778,16.17777778,0.94,6.0536,282,15.1823,0,1012.08,Mostly cloudy throughout the day.
2016-06-05 00:00:00.000 +0200,Mostly Cloudy,rain,16.13888889,16.13888889,0.93,3.5742,291,15.1823,0,1012.12,Mostly cloudy throughout the day.
2016-06-05 01:00:00.000 +0200,Mostly Cloudy,rain,15.62777778,15.62777778,0.93,3.1234,293,14.9086,0,1012.14,Mostly cloudy throughout the day.
2016-06-05 02:00:00.000 +0200,Mostly Cloudy,rain,15.22222222,15.22222222,0.96,2.3184,167,9.8371,0,1012.46,Mostly cloudy throughout the day.
2016-06-05 03:00:00.000 +0200,Mostly Cloudy,rain,15.53888889,15.53888889,0.96,6.1502,199,7.7763,0,1012.4,Mostly cloudy throughout the day.
2016-06-05 04:00:00.000 +0200,Mostly Cloudy,rain,16.02777778,16.02777778,1,4.5402,252,7.0357,0,1012.13,Mostly cloudy throughout the day.
2016-06-05 05:00:00.000 +0200,Mostly Cloudy,rain,15.90555556,15.90555556,0.97,6.3112,273,9.1287,0,1012.21,Mostly cloudy throughout the day.
2016-06-05 06:00:00.000 +0200,Mostly Cloudy,rain,15.98333333,15.98333333,1,12.6063,331,4.0733,0,1012.53,Mostly cloudy throughout the day.
2016-06-05 07:00:00.000 +0200,Mostly Cloudy,rain,16.11666667,16.11666667,1,13.8138,341,7.084,0,1013.21,Mostly cloudy throughout the day.
2016-06-05 08:00:00.000 +0200,Mostly Cloudy,rain,16.4,16.4,0.99,1.3363,7,7.6314,0,1013.53,Mostly cloudy throughout the day.
2016-06-05 09:00:00.000 +0200,Mostly Cloudy,rain,17.28888889,17.28888889,0.99,3.0268,163,9.982,0,1013.63,Mostly cloudy throughout the day.
2016-06-05 10:00:00.000 +0200,Mostly Cloudy,rain,18.95555556,18.95555556,0.89,0.322,121,9.982,0,1013.73,Mostly cloudy throughout the day.
2016-06-05 11:00:00.000 +0200,Mostly Cloudy,rain,22.06111111,22.06111111,0.74,3.3971,312,10.3523,0,1014.11,Mostly cloudy throughout the day.
2016-06-05 12:00:00.000 +0200,Mostly Cloudy,rain,22.72777778,22.72777778,0.73,7.3255,345,9.982,0,1013.83,Mostly cloudy throughout the day.
2016-06-05 13:00:00.000 +0200,Mostly Cloudy,rain,22.8,22.8,0.71,14.0231,1,9.982,0,1013.44,Mostly cloudy throughout the day.
2016-06-05 14:00:00.000 +0200,Mostly Cloudy,rain,22.25,22.25,0.71,10.6099,337,9.6278,0,1012.93,Mostly cloudy throughout the day.
2016-06-05 15:00:00.000 +0200,Mostly Cloudy,rain,22.55555556,22.55555556,0.72,10.9963,1,9.982,0,1012.85,Mostly cloudy throughout the day.
2016-06-05 16:00:00.000 +0200,Mostly Cloudy,rain,22.57777778,22.57777778,0.72,13.9748,10,9.982,0,1012.66,Mostly cloudy throughout the day.
2016-06-05 17:00:00.000 +0200,Mostly Cloudy,rain,22.05,22.05,0.72,11.3344,1,10.3523,0,1012.11,Mostly cloudy throughout the day.
2016-06-05 18:00:00.000 +0200,Mostly Cloudy,rain,22.08333333,22.08333333,0.69,10.9158,7,9.982,0,1012.53,Mostly cloudy throughout the day.
2016-06-05 19:00:00.000 +0200,Mostly Cloudy,rain,21.01666667,21.01666667,0.79,12.3165,358,9.982,0,1012.64,Mostly cloudy throughout the day.
2016-06-05 20:00:00.000 +0200,Mostly Cloudy,rain,20.08888889,20.08888889,0.82,4.1538,350,10.3523,0,1012.94,Mostly cloudy throughout the day.
2016-06-05 21:00:00.000 +0200,Mostly Cloudy,rain,19.81111111,19.81111111,0.84,1.8998,332,9.9015,0,1013.27,Mostly cloudy throughout the day.
2016-06-05 22:00:00.000 +0200,Mostly Cloudy,rain,18.72777778,18.72777778,0.9,3.5581,303,15.8263,0,1013.95,Mostly cloudy throughout the day.
2016-06-05 23:00:00.000 +0200,Mostly Cloudy,rain,18.21111111,18.21111111,0.92,10.2718,340,15.5526,0,1014.01,Mostly cloudy throughout the day.
2016-06-06 00:00:00.000 +0200,Mostly Cloudy,rain,17.15,17.15,0.93,11.27,338,16.1,0,1013.97,Partly cloudy throughout the day.
2016-06-06 01:00:00.000 +0200,Mostly Cloudy,rain,17.15,17.15,0.93,7.2933,214,10.2557,0,1013.97,Partly cloudy throughout the day.
2016-06-06 02:00:00.000 +0200,Partly Cloudy,rain,16.65,16.65,0.99,5.2164,256,14.8764,0,1014.07,Partly cloudy throughout the day.
2016-06-06 03:00:00.000 +0200,Mostly Cloudy,rain,16.08888889,16.08888889,1,6.4561,272,15.7297,0,1013.95,Partly cloudy throughout the day.
2016-06-06 04:00:00.000 +0200,Mostly Cloudy,rain,16.03888889,16.03888889,1,3.4132,338,15.7297,0,1013.87,Partly cloudy throughout the day.
2016-06-06 05:00:00.000 +0200,Mostly Cloudy,rain,16.07777778,16.07777778,0.97,5.6994,311,9.5473,0,1014.1,Partly cloudy throughout the day.
2016-06-06 06:00:00.000 +0200,Partly Cloudy,rain,17.15555556,17.15555556,0.93,12.0589,340,8.1305,0,1014.39,Partly cloudy throughout the day.
2016-06-06 07:00:00.000 +0200,Partly Cloudy,rain,18.82222222,18.82222222,0.84,13.6689,10,16.1,0,1014.79,Partly cloudy throughout the day.
2016-06-06 08:00:00.000 +0200,Partly Cloudy,rain,20.75555556,20.75555556,0.74,20.0284,18,15.1823,0,1015.21,Partly cloudy throughout the day.
2016-06-06 09:00:00.000 +0200,Partly Cloudy,rain,21.13888889,21.13888889,0.72,22.9747,21,16.1,0,1015.49,Partly cloudy throughout the day.
2016-06-06 10:00:00.000 +0200,Partly Cloudy,rain,22.75555556,22.75555556,0.62,21.5901,50,15.8263,0,1015.87,Partly cloudy throughout the day.
2016-06-06 11:00:00.000 +0200,Partly Cloudy,rain,22.88333333,22.88333333,0.52,21.9443,48,10.3523,0,1016.24,Partly cloudy throughout the day.
2016-06-06 12:00:00.000 +0200,Partly Cloudy,rain,23.95555556,23.95555556,0.48,16.8889,12,9.982,0,1016.56,Partly cloudy throughout the day.
2016-06-06 13:00:00.000 +0200,Partly Cloudy,rain,23.95555556,23.95555556,0.54,19.3683,11,9.982,0,1016.54,Partly cloudy throughout the day.
2016-06-06 14:00:00.000 +0200,Partly Cloudy,rain,25.04444444,25.04444444,0.49,18.6116,21,10.3523,0,1016.14,Partly cloudy throughout the day.
2016-06-06 15:00:00.000 +0200,Partly Cloudy,rain,25.06666667,25.06666667,0.5,16.5508,29,9.982,0,1016.1,Partly cloudy throughout the day.
2016-06-06 16:00:00.000 +0200,Partly Cloudy,rain,24.04444444,24.04444444,0.5,20.8334,10,9.982,0,1015.52,Partly cloudy throughout the day.
2016-06-06 17:00:00.000 +0200,Partly Cloudy,rain,24.15555556,24.15555556,0.48,12.5258,29,15.3111,0,1015.81,Partly cloudy throughout the day.
2016-06-06 18:00:00.000 +0200,Partly Cloudy,rain,23.95,23.95,0.48,12.075,30,15.8263,0,1015.81,Partly cloudy throughout the day.
2016-06-06 19:00:00.000 +0200,Partly Cloudy,rain,22.75555556,22.75555556,0.53,10.7065,41,9.982,0,1015.94,Partly cloudy throughout the day.
2016-06-06 20:00:00.000 +0200,Mostly Cloudy,rain,21.15555556,21.15555556,0.5,12.7673,61,10.5777,0,1016.6,Partly cloudy throughout the day.
2016-06-06 21:00:00.000 +0200,Mostly Cloudy,rain,19.92777778,19.92777778,0.54,16.0678,51,10.2557,0,1017.42,Partly cloudy throughout the day.
2016-06-06 22:00:00.000 +0200,Mostly Cloudy,rain,18.81666667,18.81666667,0.55,14.4578,51,16.1,0,1018.32,Partly cloudy throughout the day.
2016-06-06 23:00:00.000 +0200,Mostly Cloudy,rain,17.71111111,17.71111111,0.57,10.3201,32,15.1823,0,1018.82,Partly cloudy throughout the day.
2016-06-07 00:00:00.000 +0200,Partly Cloudy,rain,16.64444444,16.64444444,0.58,10.8192,32,16.1,0,1019.22,Partly cloudy until night.
2016-06-07 01:00:00.000 +0200,Partly Cloudy,rain,16.52777778,16.52777778,0.53,14.1519,31,16.1,0,1019.24,Partly cloudy until night.
2016-06-07 02:00:00.000 +0200,Partly Cloudy,rain,15.68888889,15.68888889,0.56,12.9927,38,15.1823,0,1019.35,Partly cloudy until night.
2016-06-07 03:00:00.000 +0200,Partly Cloudy,rain,15.30555556,15.30555556,0.53,13.9748,40,16.1,0,1019.46,Partly cloudy until night.
2016-06-07 04:00:00.000 +0200,Partly Cloudy,rain,14.21111111,14.21111111,0.57,11.1251,40,16.1,0,1019.66,Partly cloudy until night.
2016-06-07 05:00:00.000 +0200,Partly Cloudy,rain,12.64444444,12.64444444,0.66,9.9176,29,15.1823,0,1019.92,Partly cloudy until night.
2016-06-07 06:00:00.000 +0200,Mostly Cloudy,rain,13.77777778,13.77777778,0.67,10.7065,10,10.2557,0,1020.47,Partly cloudy until night.
2016-06-07 07:00:00.000 +0200,Mostly Cloudy,rain,14.88888889,14.88888889,0.62,12.3648,20,10.2557,0,1020.78,Partly cloudy until night.
2016-06-07 08:00:00.000 +0200,Partly Cloudy,rain,17.01666667,17.01666667,0.57,15.0696,19,15.5526,0,1021.11,Partly cloudy until night.
2016-06-07 09:00:00.000 +0200,Partly Cloudy,rain,18.86666667,18.86666667,0.52,16.9533,21,16.1,0,1021.46,Partly cloudy until night.
2016-06-07 10:00:00.000 +0200,Partly Cloudy,rain,19.95,19.95,0.49,19.9318,30,16.1,0,1021.66,Partly cloudy until night.
2016-06-07 11:00:00.000 +0200,Partly Cloudy,rain,20.11666667,20.11666667,0.43,20.769,3,15.5526,0,1021.91,Partly cloudy until night.
2016-06-07 12:00:00.000 +0200,Partly Cloudy,rain,21.12777778,21.12777778,0.41,17.0982,29,16.1,0,1021.94,Partly cloudy until night.
2016-06-07 13:00:00.000 +0200,Partly Cloudy,rain,21.2,21.2,0.45,22.6527,341,16.1,0,1021.84,Partly cloudy until night.
2016-06-07 14:00:00.000 +0200,Partly Cloudy,rain,22.31111111,22.31111111,0.37,15.4077,2,15.5526,0,1021.65,Partly cloudy until night.
2016-06-07 15:00:00.000 +0200,Partly Cloudy,rain,22.24444444,22.24444444,0.35,14.1519,0,16.1,0,1021.43,Partly cloudy until night.
2016-06-07 16:00:00.000 +0200,Partly Cloudy,rain,22.26666667,22.26666667,0.35,17.0338,351,16.1,0,1021.23,Partly cloudy until night.
2016-06-07 17:00:00.000 +0200,Partly Cloudy,rain,22.31111111,22.31111111,0.37,14.9891,352,15.5526,0,1020.88,Partly cloudy until night.
2016-06-07 18:00:00.000 +0200,Partly Cloudy,rain,21.22777778,21.22777778,0.4,15.4721,10,16.1,0,1020.61,Partly cloudy until night.
2016-06-07 19:00:00.000 +0200,Partly Cloudy,rain,21.13333333,21.13333333,0.41,13.5079,30,16.1,0,1020.62,Partly cloudy until night.
2016-06-07 20:00:00.000 +0200,Partly Cloudy,rain,18.21666667,18.21666667,0.5,8.6618,31,15.5526,0,1020.73,Partly cloudy until night.
2016-06-07 21:00:00.000 +0200,Partly Cloudy,rain,17.12777778,17.12777778,0.55,9.2897,41,16.1,0,1020.91,Partly cloudy until night.
2016-06-07 22:00:00.000 +0200,Partly Cloudy,rain,15.32777778,15.32777778,0.62,3.1717,52,16.1,0,1021.23,Partly cloudy until night.
2016-06-07 23:00:00.000 +0200,Clear,rain,12.70555556,12.70555556,0.82,3.2039,6,15.5526,0,1021.56,Partly cloudy until night.
2016-06-08 00:00:00.000 +0200,Clear,rain,12.13333333,12.13333333,0.78,0,0,16.1,0,1021.83,Partly cloudy starting in the morning.
2016-06-08 01:00:00.000 +0200,Clear,rain,11.02222222,11.02222222,0.89,3.0912,310,16.1,0,1022.04,Partly cloudy starting in the morning.
2016-06-08 02:00:00.000 +0200,Clear,rain,10.91111111,10.91111111,0.92,2.9463,312,15.5526,0,1022.05,Partly cloudy starting in the morning.
2016-06-08 03:00:00.000 +0200,Clear,rain,10.88333333,10.88333333,0.87,6.44,340,16.1,0,1021.74,Partly cloudy starting in the morning.
2016-06-08 04:00:00.000 +0200,Clear,rain,9.355555556,9.355555556,0.93,3.1234,353,16.1,0,1021.42,Partly cloudy starting in the morning.
2016-06-08 05:00:00.000 +0200,Partly Cloudy,rain,8.5,8.5,0.95,3.1878,343,15.5526,0,1021.17,Partly cloudy starting in the morning.
2016-06-08 06:00:00.000 +0200,Partly Cloudy,rain,12,12,0.93,3.22,20,16.1,0,1021.05,Partly cloudy starting in the morning.
2016-06-08 07:00:00.000 +0200,Partly Cloudy,rain,15.8,15.8,0.68,8.05,130,16.1,0,1021.03,Partly cloudy starting in the morning.
2016-06-08 08:00:00.000 +0200,Mostly Cloudy,rain,18.48333333,18.48333333,0.57,3.5259,103,15.5526,0,1020.89,Partly cloudy starting in the morning.
2016-06-08 09:00:00.000 +0200,Mostly Cloudy,rain,19.90555556,19.90555556,0.49,7.889,160,16.1,0,1020.73,Partly cloudy starting in the morning.
2016-06-08 10:00:00.000 +0200,Mostly Cloudy,rain,21.08333333,21.08333333,0.48,2.6404,300,16.1,0,1020.41,Partly cloudy starting in the morning.
2016-06-08 11:00:00.000 +0200,Mostly Cloudy,rain,22.11666667,22.11666667,0.38,1.6261,186,15.5526,0,1020.33,Partly cloudy starting in the morning.
2016-06-08 12:00:00.000 +0200,Mostly Cloudy,rain,22.77777778,22.77777778,0.41,3.1717,154,16.1,0,1019.98,Partly cloudy starting in the morning.
2016-06-08 13:00:00.000 +0200,Mostly Cloudy,rain,22.77777778,22.77777778,0.44,7.7119,337,16.1,0,1019.39,Partly cloudy starting in the morning.
2016-06-08 14:00:00.000 +0200,Mostly Cloudy,rain,23.83333333,23.83333333,0.39,4.3631,248,15.5526,0,1018.81,Partly cloudy starting in the morning.
2016-06-08 15:00:00.000 +0200,Mostly Cloudy,rain,23.95555556,23.95555556,0.36,3.1878,196,16.1,0,1018.19,Partly cloudy starting in the morning.
2016-06-08 16:00:00.000 +0200,Mostly Cloudy,rain,23.90555556,23.90555556,0.34,0.5152,142,16.1,0,1017.38,Partly cloudy starting in the morning.
2016-06-08 17:00:00.000 +0200,Mostly Cloudy,rain,24.94444444,24.94444444,0.35,2.7692,184,15.5526,0,1016.72,Partly cloudy starting in the morning.
2016-06-08 18:00:00.000 +0200,Mostly Cloudy,rain,22.91666667,22.91666667,0.47,4.0894,128,16.1,0,1016.29,Partly cloudy starting in the morning.
2016-06-08 19:00:00.000 +0200,Partly Cloudy,rain,23.73333333,23.73333333,0.42,0,0,16.1,0,1015.89,Partly cloudy starting in the morning.
2016-06-08 20:00:00.000 +0200,Partly Cloudy,rain,20.43333333,20.43333333,0.53,3.7996,155,15.5526,0,1015.73,Partly cloudy starting in the morning.
2016-06-08 21:00:00.000 +0200,Partly Cloudy,rain,17.82777778,17.82777778,0.65,4.9588,161,16.1,0,1015.7,Partly cloudy starting in the morning.
2016-06-08 22:00:00.000 +0200,Partly Cloudy,rain,16.58333333,16.58333333,0.72,3.0751,200,16.1,0,1015.9,Partly cloudy starting in the morning.
2016-06-08 23:00:00.000 +0200,Partly Cloudy,rain,15.88333333,15.88333333,0.76,5.7316,172,15.5526,0,1015.74,Partly cloudy starting in the morning.
2016-06-09 00:00:00.000 +0200,Partly Cloudy,rain,14.77777778,14.77777778,0.79,6.44,190,16.1,0,1015.62,Partly cloudy throughout the day.
2016-06-09 01:00:00.000 +0200,Partly Cloudy,rain,13.68888889,13.68888889,0.84,4.7173,211,16.1,0,1015.61,Partly cloudy throughout the day.
2016-06-09 02:00:00.000 +0200,Partly Cloudy,rain,14.03333333,14.03333333,0.81,5.5545,182,15.1823,0,1015.27,Partly cloudy throughout the day.
2016-06-09 03:00:00.000 +0200,Partly Cloudy,rain,11.58333333,11.58333333,0.9,8.05,180,16.1,0,1015,Partly cloudy throughout the day.
2016-06-09 04:00:00.000 +0200,Partly Cloudy,rain,11.58333333,11.58333333,0.9,0,0,16.1,0,1014.71,Partly cloudy throughout the day.
2016-06-09 05:00:00.000 +0200,Foggy,rain,11.01111111,11.01111111,0.95,1.7066,61,2.7692,0,1014.65,Partly cloudy throughout the day.
2016-06-09 06:00:00.000 +0200,Partly Cloudy,rain,13.64444444,13.64444444,0.9,4.6046,140,15.1823,0,1014.6,Partly cloudy throughout the day.
2016-06-09 07:00:00.000 +0200,Mostly Cloudy,rain,16.98333333,16.98333333,0.73,9.4185,152,16.1,0,1014.41,Partly cloudy throughout the day.
2016-06-09 08:00:00.000 +0200,Mostly Cloudy,rain,19.68888889,19.68888889,0.63,7.5026,150,15.5526,0,1014.43,Partly cloudy throughout the day.
2016-06-09 09:00:00.000 +0200,Partly Cloudy,rain,21.18333333,21.18333333,0.56,7.6314,162,16.1,0,1014.09,Partly cloudy throughout the day.
2016-06-09 10:00:00.000 +0200,Partly Cloudy,rain,22.8,22.8,0.44,7.5992,134,16.1,0,1013.7,Partly cloudy throughout the day.
2016-06-09 11:00:00.000 +0200,Partly Cloudy,rain,23.82777778,23.82777778,0.44,5.1198,145,15.5526,0,1013.61,Partly cloudy throughout the day.
2016-06-09 12:00:00.000 +0200,Mostly Cloudy,rain,23.91111111,23.91111111,0.44,10.4167,113,16.1,0,1013.39,Partly cloudy throughout the day.
2016-06-09 13:00:00.000 +0200,Partly Cloudy,rain,24.97777778,24.97777778,0.39,4.4597,135,16.1,0,1012.99,Partly cloudy throughout the day.
2016-06-09 14:00:00.000 +0200,Mostly Cloudy,rain,25.07777778,25.07777778,0.35,9.499,174,15.5526,0,1012.42,Partly cloudy throughout the day.
2016-06-09 15:00:00.000 +0200,Partly Cloudy,rain,26.11111111,26.11111111,0.31,3.3327,163,16.1,0,1011.71,Partly cloudy throughout the day.
2016-06-09 16:00:00.000 +0200,Mostly Cloudy,rain,26.01666667,26.01666667,0.34,0.4025,238,16.1,0,1011.2,Partly cloudy throughout the day.
2016-06-09 17:00:00.000 +0200,Partly Cloudy,rain,25.93888889,25.93888889,0.33,4.5885,134,15.5526,0,1010.7,Partly cloudy throughout the day.
2016-06-09 18:00:00.000 +0200,Mostly Cloudy,rain,25.02222222,25.02222222,0.41,4.7817,179,16.1,0,1010.41,Partly cloudy throughout the day.
2016-06-09 19:00:00.000 +0200,Mostly Cloudy,rain,23.86111111,23.86111111,0.45,3.4454,180,16.1,0,1010.8,Partly cloudy throughout the day.
2016-06-09 20:00:00.000 +0200,Mostly Cloudy,rain,21.42777778,21.42777778,0.53,3.9123,48,15.5526,0,1011.11,Partly cloudy throughout the day.
2016-06-09 21:00:00.000 +0200,Mostly Cloudy,rain,18.83888889,18.83888889,0.73,0,0,16.1,0,1011.42,Partly cloudy throughout the day.
2016-06-09 22:00:00.000 +0200,Mostly Cloudy,rain,17.2,17.2,0.81,0,0,16.1,0,1011.72,Partly cloudy throughout the day.
2016-06-09 23:00:00.000 +0200,Mostly Cloudy,rain,16.64444444,16.64444444,0.82,4.4275,29,15.1823,0,1011.56,Partly cloudy throughout the day.
2016-06-10 00:00:00.000 +0200,Partly Cloudy,rain,15.53888889,15.53888889,0.89,11.27,50,16.1,0,1011.63,Mostly cloudy throughout the day.
2016-06-10 01:00:00.000 +0200,Partly Cloudy,rain,14.46111111,14.46111111,0.91,1.0304,70,15.1823,0,1011.48,Mostly cloudy throughout the day.
2016-06-10 02:00:00.000 +0200,Partly Cloudy,rain,13.58888889,13.58888889,0.91,5.3613,345,14.3934,0,1011.33,Mostly cloudy throughout the day.
2016-06-10 03:00:00.000 +0200,Partly Cloudy,rain,12.57777778,12.57777778,0.92,3.5581,36,14.3934,0,1010.95,Mostly cloudy throughout the day.
2016-06-10 04:00:00.000 +0200,Partly Cloudy,rain,12.25,12.25,0.93,8.05,330,15.1823,0,1010.73,Mostly cloudy throughout the day.
2016-06-10 05:00:00.000 +0200,Partly Cloudy,rain,13.03888889,13.03888889,0.93,2.1574,125,14.3934,0,1010.77,Mostly cloudy throughout the day.
2016-06-10 06:00:00.000 +0200,Overcast,rain,13.93888889,13.93888889,0.99,5.7477,0,10.2557,0,1010.85,Mostly cloudy throughout the day.
2016-06-10 07:00:00.000 +0200,Overcast,rain,17.15555556,17.15555556,0.81,8.05,0,10.2557,0,1010.95,Mostly cloudy throughout the day.
2016-06-10 08:00:00.000 +0200,Overcast,rain,19.56666667,19.56666667,0.66,3.1878,58,15.5526,0,1010.9,Mostly cloudy throughout the day.
2016-06-10 09:00:00.000 +0200,Overcast,rain,21.99444444,21.99444444,0.56,12.5258,358,16.1,0,1011.06,Mostly cloudy throughout the day.
2016-06-10 10:00:00.000 +0200,Overcast,rain,22.06111111,22.06111111,0.68,9.9176,0,16.1,0,1011.05,Mostly cloudy throughout the day.
2016-06-10 11:00:00.000 +0200,Overcast,rain,22.67777778,22.67777778,0.61,9.6439,8,15.3111,0,1011.29,Mostly cloudy throughout the day.
2016-06-10 12:00:00.000 +0200,Overcast,rain,22.75,22.75,0.65,7.9856,47,9.982,0,1011.23,Mostly cloudy throughout the day.
2016-06-10 13:00:00.000 +0200,Overcast,rain,23.86111111,23.86111111,0.61,7.8568,0,9.982,0,1010.95,Mostly cloudy throughout the day.
2016-06-10 14:00:00.000 +0200,Overcast,rain,24.77777778,24.77777778,0.47,2.4955,62,10.3523,0,1010.76,Mostly cloudy throughout the day.
2016-06-10 15:00:00.000 +0200,Mostly Cloudy,rain,21.24444444,21.24444444,0.67,22.7815,292,9.982,0,1010.07,Mostly cloudy throughout the day.
2016-06-10 16:00:00.000 +0200,Mostly Cloudy,rain,23.67777778,23.67777778,0.51,4.9588,7,9.982,0,1010.34,Mostly cloudy throughout the day.
2016-06-10 17:00:00.000 +0200,Mostly Cloudy,rain,22.32222222,22.32222222,0.62,12.9444,303,10.5777,0,1009.86,Mostly cloudy throughout the day.
2016-06-10 18:00:00.000 +0200,Mostly Cloudy,rain,20.09444444,20.09444444,0.82,10.5133,347,10.2557,0,1010.41,Mostly cloudy throughout the day.
2016-06-10 19:00:00.000 +0200,Mostly Cloudy,rain,19.05,19.05,0.87,7.5187,336,16.1,0,1010.03,Mostly cloudy throughout the day.
2016-06-10 20:00:00.000 +0200,Mostly Cloudy,rain,19.27222222,19.27222222,0.84,3.3488,286,10.5777,0,1010.29,Mostly cloudy throughout the day.
2016-06-10 21:00:00.000 +0200,Mostly Cloudy,rain,18.82222222,18.82222222,0.89,3.22,206,9.982,0,1010.41,Mostly cloudy throughout the day.
2016-06-10 22:00:00.000 +0200,Mostly Cloudy,rain,18.20555556,18.20555556,0.92,3.3166,225,16.1,0,1011.12,Mostly cloudy throughout the day.
2016-06-10 23:00:00.000 +0200,Mostly Cloudy,rain,18.16111111,18.16111111,0.91,2.9463,267,15.1823,0,1011.21,Mostly cloudy throughout the day.
2016-06-11 00:00:00.000 +0200,Mostly Cloudy,rain,17.57777778,17.57777778,0.92,8.05,240,16.1,0,1011.33,Mostly cloudy throughout the day.
2016-06-11 01:00:00.000 +0200,Mostly Cloudy,rain,15.98333333,15.98333333,0.99,2.0286,245,16.1,0,1011.51,Mostly cloudy throughout the day.
2016-06-11 02:00:00.000 +0200,Partly Cloudy,rain,15.6,15.6,0.98,5.9087,253,14.3934,0,1011.29,Mostly cloudy throughout the day.
2016-06-11 03:00:00.000 +0200,Partly Cloudy,rain,14.87222222,14.87222222,0.93,6.4239,194,16.1,0,1011.01,Mostly cloudy throughout the day.
2016-06-11 04:00:00.000 +0200,Partly Cloudy,rain,14.07222222,14.07222222,0.95,3.1717,275,14.3934,0,1011,Mostly cloudy throughout the day.
2016-06-11 05:00:00.000 +0200,Partly Cloudy,rain,13.42777778,13.42777778,0.96,3.1556,232,14.3934,0,1010.99,Mostly cloudy throughout the day.
2016-06-11 06:00:00.000 +0200,Partly Cloudy,rain,14.87222222,14.87222222,0.93,0,0,15.1823,0,1011.39,Mostly cloudy throughout the day.
2016-06-11 07:00:00.000 +0200,Partly Cloudy,rain,17.6,17.6,0.84,3.0429,208,16.1,0,1011.4,Mostly cloudy throughout the day.
2016-06-11 08:00:00.000 +0200,Mostly Cloudy,rain,19.91111111,19.91111111,0.79,7.4865,243,10.2235,0,1011.63,Mostly cloudy throughout the day.
